"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/47388-1746","34","135.000","21-02-2025","İstanbul Kiralık Daire","3 +
                          3","180 m²","9
                        Yaşında","6. Kat","Modern Tasarım Ve Huzurlu Yaşam: Cihangir'de Deniz Manzaralı!","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/a-plus-emlak-47388","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/9/4/7/1/4/4/e49eda0c-6cff-4199-a1ba-d41b12a1e6bf.jpg","A-plus Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/3/7/4/0/f5c6b024-e6e4-40aa-b3bf-8f5a408a910c.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/47693-1589","37","24.000","25-02-2025","İstanbul Kiralık Daire","3 +
                          1","130 m²","16
                        Yaşında","4. Kat","Şişli Feriköy Güney 4 Sokak'ta 3 Oda 1 Salon Kombili Teraslı Dublex Kiralık Daire","İstanbul / Şişli / Paşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/8/6/1/4/4/4efb7a20-d341-4cd6-b1bb-d600727d3710.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/2608-6460","35","130.000","16-02-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","5. Kat","Etiler Tepecik Yolu Yeni Binada Kiralık Daire 2+1","İstanbul / Beşiktaş / Etiler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-power-gayrimenkul-2608","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/4/0/7/1/4/4/1739718062-8827639-44170491.jpeg","Coldwell Banker Power Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/6/2/0/0/86693a32-8d30-4fcd-975c-a43960872292.jpg"
"https://www.hepsiemlak.com/istanbul-sultangazi-zubeyde-hanim-kiralik/daire/145679-146","18","18.500","10-02-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","Yüksek Giriş","Bülent Yılmaz'dan Sıfır Yaşında 2+1 Yüksek Giriş Kiralık Daire","İstanbul / Sultangazi / Zübeyde Hanım Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/bulent-yilmaz-gayrimenkul-145679","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/6/6/6/1/4/4/1739170850515-44166690.jpg","Bülent Yılmaz Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/6/5/4/1/929dc8d8-3cee-4489-9f89-ec644dfa0642.jpg"
"https://www.hepsiemlak.com/istanbul-bagcilar-yenimahalle-kiralik/daire/98074-1484","41","19.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","100 m²","20
                        Yaşında","2. Kat","Bağcılar Yenimahallede Büyük M2 Oturuma Hazır Boş Kiralık 2+1 Ev","İstanbul / Bağcılar / Yenimahalle Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/6/7/6/1/4/4/d6e1af11-f40c-499f-a480-6267c9baabd4.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/152579-56","22","25.000","21-02-2025","İstanbul Kiralık Daire","2 +
                          1","96 m²","8
                        Yaşında","14. Kat","Kristal Şehir'de 2+1 Ebeveyn Banyolu Masrafsız Prestijli Daire","İstanbul / Esenyurt / Gökevler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/4/6/1/4/4/a39b6634-9086-4968-be41-b0caee416494.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/7350-10137","60","69.000","12-02-2025","İstanbul Kiralık Daire","3 +
                          1","135 m²","7
                        Yaşında","3. Kat","Erenköy'de Yeni Bina 3+1 Ara Kat Kombili Balkonlu 100 M2 Net","İstanbul / Kadıköy / Erenköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/century21-sahra-gayrimenkul-7350","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/9/9/5/1/4/4/63116180-8d17-4802-b731-152aa8bd48ff.jpg","Century21 Sahra Gayrımenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/3/7/0/0/8896c33d-8904-4780-b2a0-daf1b78318d7.jpg"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/123475-810","58","43.000","07-02-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","8. Kat","Ataşehir Atatürk Mahallesi Orintpark Residence Kiralık 2+1 Daire","İstanbul / Ataşehir / Atatürk Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/restate-partner-123475","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/5/6/5/1/4/4/d2674510-67b1-488f-aeef-aa1515b73c7b.jpg","Restate Partner","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/7/4/3/2/1/221cf7a2-962a-40b7-ade2-4dbeea8eec63.jpeg"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/39781-5047","41","55.000","07-02-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","1
                        Yaşında","4. Kat","Kanyon Levent Metro7dk Otel Konsept Full Eşyalı Sıfır Lüks Daire","İstanbul / Kağıthane / Ortabayır Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/0/8/5/1/4/4/3deaddcf-dade-40e5-8d4c-b2e13373f049.jpg","",""
"https://www.hepsiemlak.com/istanbul-umraniye-mehmet-akif-kiralik/daire/135098-161","33","54.000","04-03-2025","İstanbul Kiralık Daire","4 +
                          1","250 m²","19
                        Yaşında","Ara Kat","Ümraniye De 4 + 1 Geniş Daire","İstanbul / Ümraniye / Mehmet Akif Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/1/4/5/1/4/4/fb9fb959-b17d-4c29-8254-3d79b823766c.jpg","",""
"https://www.hepsiemlak.com/istanbul-maltepe-altaycesme-kiralik/daire/1158-2668","58","55.000","12-02-2025","İstanbul Kiralık Daire","3 +
                          2","220 m²","26
                        Yaşında","En Üst Kat","Altayçeşme Kayalarkent Sitesi Metro2dk Geniş Teraslı 3+2 Dubleks","İstanbul / Maltepe / Altayçeşme Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/mimarlar-emlak-1158","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/7/4/1/4/4/a5fce357-b9b0-49c1-b9c7-3b685483ce02.jpg","Mimarlar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/1/1/0/0/06420d65-921a-4e40-8757-1ac1b4e9d9b8.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-halkali-merkez-kiralik/daire/111424-964","41","37.000","10-02-2025","İstanbul Kiralık Daire","3 +
                          2","180 m²","4
                        Yaşında","3. Kat","Küçükçekmece Halkalıda Metro İstasyonu Yakını Asansörlü Teraslı Kiralık Eşyalı Dubleks Daire","İstanbul / Küçükçekmece / Halkalı Merkez Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/8/3/4/1/4/4/1738736055280-44143821.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/1114-5359","35","60.000","26-02-2025","İstanbul Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","4. Kat","Bahçelievler Yeni Bina 3+1 130 M2 Kiralık Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/omur-emlak-1114/omur-emlak-1114","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/7/6/3/1/4/4/c2de4e1e-9477-43f4-a3fe-a6f112dd836e.jpg","Ömür Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/1/1/0/0/b435dcc0-8499-4362-b4a2-1f6f6c1be42d.jpg"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karadeniz-kiralik/daire/151592-37","39","40.000","03-02-2025","İstanbul Kiralık Daire","2 +
                          1","163 m²","10
                        Yaşında","4. Kat","Kiptaş Venezia Mega Kiralik Eşyalı Avm 2+1","İstanbul / Gaziosmanpaşa / Karadeniz Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/opsiyon-gayrimenkul-151592","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/5/6/3/1/4/4/1738596117-0133991-44136504.jpeg","Opsiyon Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/5/1/5/1/1bc1da4d-e2b3-4168-95b4-85aa3bdce117.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/120181-277","25","69.000","27-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","8. Kat","Göztepe Yeşilbahar Skta 6yıllık Masrafsız 75m2 Net 2+1daire","İstanbul / Kadıköy / Göztepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/sembol-gayrimenkul-120181","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/8/5/3/1/4/4/a297b501-4523-4b0d-956c-e0a834d49294.jpg","Sembol Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/0/2/1/5fa8b2ee-bf48-4160-a0b2-a219f66000af.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/146634-20","26","20.500","27-02-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","9
                        Yaşında","Yüksek Giriş","Efor 'dan Gülbaharda Giriş Kat Eşyalı Kiralık Daire","İstanbul / Şişli / Gülbahar Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/8/8/2/6/1/4/b2bec300-2fbc-4d43-afe3-1fed1b6bbc5c.jpg","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/efor-emlak-gayrimenkul-146634/yavuz-ahmet-kukul-4162885","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/3/5/3/1/4/4/b9f5ae61-e5c6-460a-985f-ce2e041af9c2.jpg","Efor Emlak Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-maltepe-findikli-kiralik/daire/134549-855","19","23.500","18-02-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","1. Kat","Yeni Binada Arakatta Balkonlu Eşyalı 2+1 Kiralık Daire","İstanbul / Maltepe / Fındıklı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-centrium-134549","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/9/9/2/1/4/4/4062f507-0d77-4481-aaf6-5dcf3ca6bf3a.jpg","Remax Centrıum","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/5/4/3/1/36c25ca6-86ff-47f2-bb8b-9a436adfe2c9.jpeg"
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/145353-134","19","23.000","21-02-2025","İstanbul Kiralık Daire","2 +
                          1","130 m²","6
                        Yaşında","4. Kat","Beylikdüzü'nün En Nezih Lokasyonunda Full Eşyalı Ultra Lüks Temiz Daire","İstanbul / Beylikdüzü / Kavaklı Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/rota-yapi-gayrimenkul-145353","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/6/4/2/1/4/4/1738358832340-44124667.jpg","Rota Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/3/5/4/1/e58ff98e-3e3c-4c2f-aba2-7cbbe36641f5.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/31770-38942","60","99.000","22-02-2025","İstanbul Kiralık Daire","4 +
                          1","165 m²","26
                        Yaşında","6. Kat","Suadiye Otelin Sokağında İşi Yerine Konuta  140m2 Net Deniz Manzaralı Katta Tek","İstanbul / Kadıköy / Suadiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/korhan-gayrimenkul-31770","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/5/0/1/4/4/1738051190-537784-44105356.jpeg","Korhan Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/1/3/0/9c506bc3-a8c6-4fb1-a78d-785cdc49caa2.jpg"
"https://www.hepsiemlak.com/istanbul-bakirkoy-zuhuratbaba-kiralik/daire/101492-581","41","58.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","Bakırköy Z.Baba Da İncirli Caddesin De 2-1 Kiralık","İstanbul / Bakırköy / Zuhuratbaba Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/0/2/0/1/4/4/f0dfef2c-94c2-4db6-ade4-3b7fe308b70f.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/134182-136","23","14.500","18-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","Bahçe Katı","Avcılar Cihangirde Yeni Binada Geniş Bahçe Kullanımlı 2+1","İstanbul / Avcılar / Cihangir Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/145358-84","59","32.500","04-02-2025","İstanbul Kiralık Daire","3 +
                          1","151 m²","30
                        Yaşında","5. Kat","Ayazağa Meydanda Kiralık 3+1 Eşyalı Teraslı 150m2 Daire","İstanbul / Sarıyer / Ayazağa Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-ornektepe-kiralik/daire/154553-2","46","36.000","12-02-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","1
                        Yaşında","Kot 1","Mümin Den Sütlüce Toki Ayrı Mutfak Eşyasız Kiralık 2+1 Daire","İstanbul / Beyoğlu / Örnektepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-basinkoy-kiralik/daire/17780-20092","43","87.500","05-02-2025","İstanbul Kiralık Daire","4 +
                          2","250 m²","23
                        Yaşında","3. Kat","Şebnem Özgül'den Florya Basınköy'de Etrafı Açık 4+2 Üst Dubleks","İstanbul / Bakırköy / Basınköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/sebnem-ozgul-emlak-ve-gayrimenkul-danismanligi-17780/mert-kalkanci-1519071","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/1/3/8/0/4/4/79396b40-9ff5-4531-80fd-3598a6c07f29.jpg","Şebnem Özgül Emlak Ve Gayrimenkul Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/7/0/9/1/5/1/cb61ce81-e2a7-40c1-9389-469acb0ba44b.jpg"
"https://www.hepsiemlak.com/istanbul-pendik-bahcelievler-kiralik/daire/109495-2096","36","28.000","11-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","3. Kat","Pendik Bahçelievler Mh De, 10 Yaşında Binada 2+1 Kiralık Daire","İstanbul / Pendik / Bahçelievler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/pendik-emlak-109495","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/5/7/7/0/4/4/e5832185-9d42-4936-b946-09c53e4029b2.jpg","Pendik Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/4/9/0/1/dab3506f-08dc-42be-b423-e22c25653417.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/3962-3159","45","35.000","24-02-2025","İstanbul Kiralık Daire","1 +
                          1","51 m²","4
                        Yaşında","21 ve üzeri","Roya Nova'da Eşyalı Kiralık 1+1 23.Kat","İstanbul / Ümraniye / Çakmak Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/realty-world-mozaik-gayrimenkul-3962","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/5/0/5/0/4/4/1737072531609-44050596.jpg","Realty World Mozaik Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/9/3/0/0/93005a48-07af-49ec-a4d3-91d245fe6ab1.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/132555-200","33","53.000","12-02-2025","İstanbul Kiralık Daire","2 +
                          1","100 m²","35
                        Yaşında","3. Kat","Netadan Moda'da İçi Sıfırlanmış Ful Mobilyalı Keyifli Köşe Daire","İstanbul / Kadıköy / Caferağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/neta-emlak-hizmetleri-132555","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/0/4/4/0/4/4/3a6c77e4-1b8d-4c8c-bc89-818965f1a29d.jpg","Neta Emlak Hizmetleri","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/5/2/3/1/9d32533a-7402-43e7-a4ed-ebe9cda64b2c.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-mehtercesme-kiralik/daire/135818-168","19","13.500","17-02-2025","İstanbul Kiralık Daire","1 +
                          1","80 m²","Sıfır Bina","Ara Kat","Vesa Gyo'dan Merkezi Konumda 1+1 Kiralık Daire..","İstanbul / Esenyurt / Mehterçeşme Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/vesa-gayrimenkul-135818","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/0/1/0/0/4/4/fd6822e3-76ce-4c03-92b5-7cf919689112.jpg","Vesa Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/8/5/3/1/85c32c6b-8ded-4648-a552-f2b8e5810e95.jpg"
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/66267-1136","35","14.000","10-02-2025","İstanbul Kiralık Daire","2 +
                          1","65 m²","30
                        Yaşında","Giriş Katı","Eyüpsultan Karadolap Özde Sitesinde Kiralık 2+1 Giriş Kat Daire","İstanbul / Eyüpsultan / Karadolap Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/7/9/3/9/3/4/1735232968436-43939787.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/15417-3300","47","105.000","25-02-2025","İstanbul Kiralık Daire","1 +
                          1","90 m²","39
                        Yaşında","En Üst Kat","Cihangir'de 85 M2, Muhteşem Deniz Manzaralı, Asansörlü","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/sommer-deniz-emlak-ofisi-15417/mehmet-ali-deniz-15417","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/5/1/3/9/3/4/ff873471-802f-4b99-822a-16af276abd19.jpg","Sommer Deniz Emlak Ofisi","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/1/4/5/1/0/4ba30066-4f94-495c-b902-8d5f28a6f4a3.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/2908-9401","60","80.000","14-02-2025","İstanbul Kiralık Daire","3 +
                          1","150 m²","16
                        Yaşında","En Üst Kat","Kozyatağı Baytur Konutları 3+1 Kiralık Müthiş Ada Deniz Manzaral","İstanbul / Kadıköy / Kozyatağı Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/ece-emlak-2908/levent-erdem-2908","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/8/0/0/9/3/4/4e093501-f973-461d-b779-753449df9e06.jpg","Ece Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/0/9/2/0/0/1aedf9f4-43ca-414a-81b7-bdfb68a38a03.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/95661-2311","35","43.000","11-02-2025","İstanbul Kiralık Daire","2 +
                          1","100 m²","50
                        Yaşında","3. Kat","Etiler Uçaksavar Sitesinde 2+1, 100 M2, 3. Kat, Doğa Manzaralı.","İstanbul / Beşiktaş / Etiler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/8/5/9/8/3/4/a6331b8d-21ed-4759-8006-7496675036df.jpg","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-mahmutbey-kiralik/daire/148329-29","31","25.000","20-02-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","Sıfır Bina","5. Kat","Mahmutbey Vaat Express Kiralık Sıfır Tam Eşyalı Daire","İstanbul / Bağcılar / Mahmutbey Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/8/4/8/8/3/4/a4b0286e-ff17-49ee-83c5-fa8507059bca.jpg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/104328-516","37","82.500","21-02-2025","İstanbul Kiralık Daire","5 +
                          1","434 m²","5
                        Yaşında","7. Kat","Bahçeşehirpark Hillpark Gölet Manzaralı Teraslı Kiralık Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/nautilus-gayrimenkul-104328","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/9/9/6/8/3/4/34ed7889-7bcf-4e07-b0d1-b712797cd8a8.jpeg","Nautılus Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/3/4/0/1/f71ba231-4cbd-4838-a46a-e872707024ec.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maden-kiralik/daire/146201-66","27","75.000","14-02-2025","İstanbul Kiralık Daire","4 +
                          1","220 m²","11
                        Yaşında","Ara Kat","*realty World Perfect* Kiralık 4+1 Çatı Dubleksi","İstanbul / Sarıyer / Maden Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/realty-world-perfect-146201","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/1/5/3/8/3/4/0e08a28e-9f01-4dc0-8972-0483662f7b18.jpg","Realty World Perfect","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/2/6/4/1/43fc309f-57ac-4f35-b095-f9db61fa4c87.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-mevlanakapi-kiralik/daire/146967-64","15","13.000","15-02-2025","İstanbul Kiralık Daire","2 +
                          1","68 m²","35
                        Yaşında","1. Kat","Mevlanakapı Lalezade Sokakta 2+1 Kiralık Daire","İstanbul / Fatih / Mevlanakapı Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/0/7/2/7/3/4/7f5961c3-a1fc-4316-b0af-0ab2cd28d39a.jpg","",""
