"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-kartal-karliktepe-kiralik/daire/92946-1600","35","45.000","22-02-2025","1 +
                          1","90 m²","8
                        Yaşında","21 ve üzeri","Adalar Manzara'da Kiralık 1+1 Daire Balkonlu Ful Deniz Manzaralı","İstanbul / Kartal / Karlıktepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/alkaya-gayrimenkul-92946/mine-alkaya-1921686","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/0/4/3/2/4/4/1740236915-1575608-44234028.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/8/6/1/2/9/1/3b7c654d-6c0b-4ab1-be78-27ad23ab2dbd.jpg","Alkaya Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sancaktepe-sarigazi-kiralik/daire/0-44234422","21","25.000","25-02-2025","2 +
                          1","74 m²","15
                        Yaşında","4. Kat","Sahibinden Kiralık – Sancaktepe Ovalbahçe Sitesi","İstanbul / Sancaktepe / Sarıgazi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/4/4/3/2/4/4/ddrDKKSKvI8skaSgbroH6.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-hurriyet-kiralik/daire/152579-58","24","22.500","25-02-2025","4 +
                          1","170 m²","10
                        Yaşında","5. Kat","Kıraç Hürriyet Mah'de 4+1 170 M² Full Tadilatlı Teraslı Dubleks","İstanbul / Esenyurt / Hürriyet Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-inonu-kiralik/daire/150692-56","19","34.000","01-03-2025","2 +
                          1","80 m²","Sıfır Bina","8. Kat","Kiralık 2+1 Full Eşyalı Dubleks Daire (teraslı) Harbiye","İstanbul / Şişli / İnönü Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/buyuk-emlak-ve-insaat-150692","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/6/0/5/1/cffc8f42-b2de-42ce-9184-f8ec40da269e.jpg","","Büyük Emlak Ve İnşaat"
"https://www.hepsiemlak.com/istanbul-maltepe-basibuyuk-kiralik/daire/134549-863","22","21.000","21-02-2025","Stüdyo","35 m²","11
                        Yaşında","Ara Kat","Kentplus Centrium Da 1+0 Eşyalı Orman Mnz. Oturuma Hazır  Kiralık Daire","İstanbul / Maltepe / Başıbüyük Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-centrium-134549","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/5/4/3/1/36c25ca6-86ff-47f2-bb8b-9a436adfe2c9.jpeg","","Remax Centrıum"
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/0-44225552","19","10.500","21-02-2025","1 +
                          1","40 m²","10
                        Yaşında","2. Kat","Sahibinden Kıralık 1+0 Daıre","İstanbul / Esenyurt / Piri Reis Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/5/5/2/2/4/4/1740121943613-44225552.jpg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/144748-529","40","20.000","21-02-2025","2 +
                          1","100 m²","25
                        Yaşında","3. Kat","Öncel'den Cumhuriyet Mahallesin'de Kiralık 2+1 Daire","İstanbul / Küçükçekmece / Cumhuriyet Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/1/6/2/2/4/4/e915c518-7b8e-495a-920e-ac2d7ca68a10.jpg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yenimahalle-kiralik/daire/6700-3204","35","22.000","20-02-2025","2 +
                          1","80 m²","50
                        Yaşında","3. Kat","Tosun Emlak'tan* Bakırköy’de Çok İyi Konumda, Kullanışlı 2+1 Daire","İstanbul / Bakırköy / Yenimahalle Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/2/3/2/2/4/4/78dcaf54-99c9-404a-81ff-b91513f6e59c.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-visnezade-kiralik/daire/113992-412","38","97.000","24-02-2025","3 +
                          1","165 m²","40
                        Yaşında","4. Kat","Beşiktaş Maçka Valideçeşme'de Teraslı Manzaralı Full Mobilyalı 3+1 Dubleks Daire","İstanbul / Beşiktaş / Vişnezade Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/9/8/4/4/2/6dcf0cee-5571-4cc1-9be6-bf7de94c52af.jpg","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/sevgi-keskin-emlak-ve-danismanlik-hizmetleri-113992/sevgi-keskin-2448931","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/1/3/2/2/4/4/83843c8a-7281-4d16-bac1-5076f381243c.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Sevgi Keskin Emlak Ve Danışmanlık Hizmetleri"
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/2908-9411","54","44.000","04-03-2025","1 +
                          1","75 m²","17
                        Yaşında","20. Kat","Kozyatağı Baytur Konutları 1+1 Kiralık Büyük Tip Boş Manzaralı","İstanbul / Kadıköy / Kozyatağı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/ece-emlak-2908/levent-erdem-2908","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/9/6/1/2/4/4/3b206149-4789-4fe8-a4c3-946a9b8f96c1.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/0/9/2/0/0/1aedf9f4-43ca-414a-81b7-bdfb68a38a03.jpg","Ece Emlak"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-fatih-kiralik/daire/7204-26640","33","32.000","19-02-2025","2 +
                          1","140 m²","25
                        Yaşında","2. Kat","Büyükçekmece Sahilinde Denız Manzaralı Kıralık Ferah Arakat Dubleks","İstanbul / Büyükçekmece / Fatih Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204/huseyin-ogural-1589335","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/8/4/1/2/4/4/0c5e58d0-b3de-4388-9ea3-fa4f4196eaac.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/3/3/9/8/5/1/797ba4f2-cda9-41b4-84c7-6dfae97330de.jpg","Remax Müjde"
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/146501-105","28","18.000","18-02-2025","1 +
                          1","68 m²","8
                        Yaşında","12. Kat","İnnova 3  Eşyalı 1+1 Kiralık Daire","İstanbul / Esenyurt / Yeşilkent Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/red-partners-dost-146501","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/1/1/2/4/4/1efbd852-55a8-4abf-b574-66b49b0454f5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/5/6/4/1/9c26c130-fdd1-4615-b919-1ba06908ce42.jpg","Red Partners Dost"
"https://www.hepsiemlak.com/istanbul-uskudar-barbaros-kiralik/daire/0-44212315","16","42.000","02-03-2025","3 +
                          1","110 m²","25
                        Yaşında","2. Kat","Altunizade'de, Üsküdar Devlet Hastanesi Bitişiği, Site İçinde, Otoparklı","İstanbul / Üsküdar / Barbaros Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/3/2/1/2/4/4/e1fKe-DWiSKGep4Dg6eJ_.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-beylerbeyi-kiralik/daire/0-44211550","35","55.000","19-02-2025","3 +
                          1","105 m²","40
                        Yaşında","3. Kat","Beylerbeyinde Full İstanbul Boğaz Manzaralı Yenilenmiş 3+1 Balkonlu Kiralık Daire","İstanbul / Üsküdar / Beylerbeyi Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/5/1/1/2/4/4/XD9zwEp_lIxDtLA9qHRlZ.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/15417-3309","42","30.000","25-02-2025","2 +
                          1","90 m²","34
                        Yaşında","Yüksek Giriş","Sommer'den Perizat Çıkmazında 2+1, 85 M2, Yüksek Giriş Daire","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/sommer-deniz-emlak-ofisi-15417/mehmet-ali-deniz-15417","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/6/1/1/2/4/4/ac9b00d2-bb5f-4793-861e-29f56f14e99e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/1/4/5/1/0/4ba30066-4f94-495c-b902-8d5f28a6f4a3.jpg","Sommer Deniz Emlak Ofisi"
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/0-44210556","20","38.000","18-02-2025","3 +
                          1","200 m²","25
                        Yaşında","13. Kat","Sahibinden Panoramik Manzaralı 3+1 Bahçeşehir Gül Blok","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/5/0/1/2/4/4/OU0h3Qjdkw5ptuRrPMcsm.jpeg","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-murat-cesme-kiralik/daire/131435-256","25","20.000","23-02-2025","2 +
                          1","110 m²","10
                        Yaşında","4. Kat","Murat Çeşme'de 2+1 Kiralık Daire","İstanbul / Büyükçekmece / Murat Çeşme Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/5/7/0/2/4/4/1739854128354-44207546.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-camcesme-kiralik/daire/141331-82","21","25.000","17-02-2025","1 +
                          1","65 m²","13
                        Yaşında","4. Kat","Ataman Karina Sitesinde Beyaz Eşyalı 1+1 Daire Kiralıktır","İstanbul / Pendik / Çamçeşme Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/0/4/0/2/4/4/8f6108d3-d0a0-4d0e-b4b5-08aa46ebc518.jpg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/0-44205658","20","40.000","27-02-2025","3 +
                          1","145 m²","35
                        Yaşında","4. Kat","Bakırköy Metro Metrobüs Yakınında","İstanbul / Bakırköy / Kartaltepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/6/5/0/2/4/4/1739802694-032024-44205658.jpeg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/0-44206947","16","60.000","18-02-2025","3 +
                          1","180 m²","10
                        Yaşında","Kot 2","Bahçeşehir Loca İstanbul Evleri 3+1 Gölet Manzaralı","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/9/6/0/2/4/4/RKKIwBLm9swvrTXU8HHQD.jpg","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yeni-mahalle-kiralik/daire/0-44201972","15","28.000","20-02-2025","3 +
                          1","120 m²","9
                        Yaşında","Ara Kat","3+1 Metro Yakın,Küçükköy Merkeze Yürüme Mesafesi, Yeni Binada Kaçırılmayacak Kiralık Daire","İstanbul / Gaziosmanpaşa / Yeni Mahalle Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/9/1/0/2/4/4/1739771435945-44201972.jpg","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-nisanci-kiralik/daire/0-44203585","45","27.500","18-02-2025","2 +
                          1","130 m²","14
                        Yaşında","Bahçe Katı","Eyüp Sultan Camii Ve Pierreloti Yakınındaki Dairemiz Tercihen Öğretmen Ve Memurlara Kiralıktır","İstanbul / Eyüpsultan / Nişancı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/5/3/0/2/4/4/1739787425490-44203585.jpg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yesilova-kiralik/daire/0-44202272","15","17.500","17-02-2025","Stüdyo","32 m²","1
                        Yaşında","3. Kat","Florya Metrobüs Durağına 1 Dk Mesafede Aydın Üni. Kız Yurdu Karşısında","İstanbul / Küçükçekmece / Yeşilova Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/2/0/2/4/4/9sA6Cm0h9tuBZXp_BZbla.jpeg","",""
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/0-44201249","26","35.000","02-03-2025","2 +
                          1","110 m²","29
                        Yaşında","6. Kat","Alt Kaynarca Mahallesinde Sahibinden Kiralık Full Eşyalı Daire","İstanbul / Pendik / Kaynarca Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/2/1/0/2/4/4/1739737340340-44201249.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/0-44198913","22","38.000","27-02-2025","2 +
                          1","82 m²","5
                        Yaşında","Ara Kat","4.Levent Metro'ya 500 Metre Mesafede 7/24 Güvenlikli Full Eşyalı Lux 2+1 Residence Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/9/8/9/1/4/4/aJ97XztyhsNPzO_CBOVvF.jpeg","",""
"https://www.hepsiemlak.com/istanbul-atasehir-ornek-kiralik/daire/0-44199616","15","35.000","22-02-2025","2 +
                          1","85 m²","7
                        Yaşında","Yüksek Giriş","Örnek Mahallesi 2+1 85m² Yüksek Giriş Daire","İstanbul / Ataşehir / Örnek Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/6/9/9/1/4/4/1739702788998-44199616.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/139697-62","17","45.000","22-02-2025","3 +
                          1","135 m²","3
                        Yaşında","Giriş Katı","Bahçelievler Ömür Plaza Arkasında Otoparklı Yeni Binada Kiralık Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/136375-797","35","17.000","19-02-2025","2 +
                          1","85 m²","9
                        Yaşında","7. Kat","Esenyurt Yeşilkent Mh Live Terrace Recidence 2+1 Manzarlı Daire","İstanbul / Esenyurt / Yeşilkent Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/154597-9","54","40.000","20-02-2025","2 +
                          1","93 m²","12
                        Yaşında","2. Kat","Casa Gayrımenkulden Çınarlıbahçe'de 2+1 Kiralık","İstanbul / Tuzla / İstasyon Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/0-44194922","39","15.000","03-03-2025","1 +
                          1","90 m²","9
                        Yaşında","Ara Kat","Esenyurt Cumhuriyet Mh 1+1 Full Eşyalı Kiralık Daire Eşya Sıfır","İstanbul / Esenyurt / Piri Reis Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/9/4/9/1/4/4/1741005228-378242-44194922.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/137669-392","46","32.500","17-02-2025","1 +
                          1","69 m²","9
                        Yaşında","1. Kat","Green Pine Residence Full Eşyalı Büyük Tip 69 M2 1. Kat 1+1","İstanbul / Sarıyer / Ayazağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-137669","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/2/6/9/1/4/4/b6498289-a30f-46f1-b2c8-e23d57c50b3b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/6/7/3/1/f790a6f3-ded3-4315-b227-db72018d7873.jpg","Safir Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/155153-17","60","38.000","14-02-2025","1 +
                          1","72 m²","15
                        Yaşında","Yüksek Giriş","Kartal Atalar Marmaray Ve Atalar Sahile Yürüme Mesafesinde Full Eşyalı Loft (1+1 )özel Daire","İstanbul / Kartal / Kordonboyu Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/7/2/9/1/4/4/1739561828-7620878-44192796.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-soganli-kiralik/daire/0-44180973","44","21.000","28-02-2025","1 +
                          1","75 m²","7
                        Yaşında","Yüksek Giriş","Bahçelievler Soganlı Da 1+1 Yüksek Giriş  7 Yıllık Yeni Binada 70 M2 Kiralık Daire.","İstanbul / Bahçelievler / Soğanlı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/9/0/8/1/4/4/1739373816524-44180973.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/12786-2745","35","75.000","28-02-2025","3 +
                          1","130 m²","31
                        Yaşında","3. Kat","Ulus Marmara Sitesi'nde Kiralık Yeni Mobilyalı 3+1 Daire","İstanbul / Beşiktaş / Ortaköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/0/1/8/1/4/4/11413824-0f3d-4462-90c8-1178be94bb9a.jpg","",""
