"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/14614-955","16","36.000","04-03-2025","2 +
                          1","85 m²","30
                        Yaşında","Yüksek Giriş","","","","Popüler Gayrimenkul'den Hüsrev Gerede Paralelinde Kalıpçı Sokakta Kiralık Daire","İstanbul / Beşiktaş / Muradiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/5/8/4/0/4/4/1737033632341-44048522.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/1006-19152","34","145.000","01-03-2025","4 +
                          1","200 m²","Sıfır Bina","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fenerbahçe Katta Tek Balkonlu 4+1 Sıfır Kiralık Daire","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/mega-emlak-1006/mega-gayrimenkul-1006","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/3/8/5/2/4/4/a17f690c-7db7-483c-951f-5961ce02fd97.jpg","Mega Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/0/1/0/0/32529a92-71ff-4ea8-86c3-05797f1ae79e.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/5735-809","24","37.000","28-02-2025","2 +
                          1","70 m²","31
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahrayıcedit İntaş Korusunda Az Katlı Binada Ferah 2 Oda Salon","İstanbul / Kadıköy / Sahrayı Cedit Mah.","https://www.hepsiemlak.com/emlak-ofisi/parola-emlak-5735/sevgi-yegenoglu-5735","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/1/9/6/0/4/4/55c27adb-418a-4b7d-bda8-4b7261edda88.jpg","Parola Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/3/7/5/0/0/113f1dc4-8b27-4631-9837-090c726f82b8.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-yayla-kiralik/daire/70897-3488","15","19.500","03-03-2025","1 +
                          1","65 m²","4
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Feriköy´de Toplu Taşımaya Yakın Yeni Binada Büyük 1+1 Daire","İstanbul / Şişli / Yayla Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/9/3/7/2/4/4/75538436-4e71-430b-b3d9-b4fdcd1fd174.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-kavakpinar-kiralik/daire/101422-363","15","22.000","27-02-2025","2 +
                          1","85 m²","5
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Hatun Gayrimenkul'den Kavakpınar Merkezde 2+1 Kiralık Daire","İstanbul / Pendik / Kavakpınar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/2/5/9/0/4/4/b4d28470-9f07-4303-8f51-053add53e8e4.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/77099-6514","15","23.000","03-03-2025","2 +
                          2","100 m²","37
                        Yaşında","2. Kat","","","","Fatih Fındıkzade Kızıl Elma Cd. 2+1 2.Kat 100m2 Kuğu Emlaktan Kiralık Daire","İstanbul / Fatih / Seyyid Ömer Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/0/7/8/3/4/d726d7e3-c714-4148-acac-305e8fd45e18.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-murat-reis-kiralik/daire/130870-505","10","24.000","03-03-2025","2 +
                          1","90 m²","45
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üsküdar Çevik Kuvvete Yakın","İstanbul / Üsküdar / Murat Reis Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/6/4/1/0/4/4/1736363960-314985-44014633.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/16829-2668","23","35.000","01-03-2025","1 +
                          1","65 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kartal Eagle Park Sitesinde Esyali Kiralik 1+1daıre","İstanbul / Kartal / Kordonboyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/7/3/6/2/4/4/1740823370578-44263717.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-kirecburnu-kiralik/daire/95643-1764","50","34.500","03-03-2025","1 +
                          1","80 m²","35
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","First Plan'den Sarıyer Kireçburnu Sahile 30mt 1+1 Bahçe Katı","İstanbul / Sarıyer / Kireçburnu Mah.","https://www.hepsiemlak.com/emlak-ofisi/first-plan-gayrimenkul-danismanlik-95643","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/6/5/9/0/b968504b-dd10-4ced-8655-073ffc54e264.jpg","First Plan Gayrimenkul Danışmanlık",""
"https://www.hepsiemlak.com/istanbul-pendik-ahmet-yesevi-kiralik/daire/125670-72","35","22.000","03-03-2025","3 +
                          1","130 m²","10
                        Yaşında","1. Kat","","","","▃ekm▃ Den Ahmet Yesevi De Ara Kat 3+1","İstanbul / Pendik / Ahmet Yesevi Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-gultepe-kiralik/daire/151853-115","19","18.000","03-03-2025","2 +
                          1","90 m²","26
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Küçükçekmece Gültepe Mahallesinde Temiz 2+1 Kiralık Ara Kat Daire","İstanbul / Küçükçekmece / Gültepe Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/40430-3799","60","36.000","03-03-2025","1 +
                          1","45 m²","40
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","The Boss Group-Cihangir Pürtelaş Sokakta Full Eşyalı Kiralık Daire 1+1","İstanbul / Beyoğlu / Cihangir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/6/0/7/2/4/4/7485baa0-d0eb-4a4f-ab65-5e788c03e104.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-denizkoskler-kiralik/daire/151891-68","18","18.000","03-03-2025","1 +
                          1","70 m²","3
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Avcılar Denızköşklerde Kıralık 1+1 Daıre","İstanbul / Avcılar / Denizköşkler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-neva-151891/elif-bekmez-4289022","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/8/2/7/2/4/4/011bd330-fae8-40af-af1d-041a12b5e6ac.jpg","Remax Neva","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/2/0/9/8/2/4/88bd5755-8871-4232-bfa6-f2995c85a894.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/145309-447","24","25.000","02-03-2025","3 +
                          1","120 m²","31
                        Yaşında","2. Kat","","","","3+1 Fetih Caddesin De Kiralık Daire","İstanbul / Bahçelievler / Şirinevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/2/9/6/2/4/4/805b915c-6a9d-4762-acfa-376131392985.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ferahevler-kiralik/daire/123496-500","39","68.000","02-03-2025","3 +
                          1","120 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gg Nahit'ten Tarabya Maya Sümer Sitesinde Yenilenmiş 3+1 Daire","İstanbul / Sarıyer / Ferahevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/glamour-gayrimenkul-123496","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/7/8/6/2/4/4/14a7b79c-00f9-45d5-a742-6eb0f4e36c14.jpg","Glamour Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/4/3/2/1/423b26c1-6fda-416f-aabb-5434da81417f.jpg"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-fatih-kiralik/daire/0-44268978","19","25.000","02-03-2025","3 +
                          1","150 m²","20
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Büyükçekmece Sahibinden Kiralık Daire","İstanbul / Büyükçekmece / Fatih Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/9/8/6/2/4/4/1740929297-855428-44268978.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/152700-209","29","38.000","02-03-2025","3 +
                          1","90 m²","2
                        Yaşında","10. Kat","","","","Nivo İstanbul Kiralık 2+1 Eşyalı Daire","İstanbul / Küçükçekmece / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/yucelen-emlak-152700","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/2/8/6/2/4/4/976ddf0a-ab75-4900-8086-a997cf878bcc.jpg","Yücelen Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/7/2/5/1/2730f43b-95ac-4498-9525-edfe974582fb.jpg"
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/141250-157","19","19.500","01-03-2025","3 +
                          1","115 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Batı Ataşehir Barbaros Mah. Kiralık 3+1 Dubleks Daire","İstanbul / Ataşehir / Barbaros Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/1/4/6/2/4/4/1740827263-362876-44264161.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/133205-268","21","15.000","04-03-2025","2 +
                          1","90 m²","25
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Joy Emlaktan Cumhuriyet Mah. İski Civarı   2+1 Ultra Geniş Bahçe Çıkışı Mevcut Kiralık Daire","İstanbul / Küçükçekmece / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/joy-emlak-133205/aydin-yavuz-3530245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/6/5/2/4/4/1740669868-029241-44256371.jpeg","Joy Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/2/0/3/5/3/3cfe68d3-0d16-4666-87e7-53496ae5fd85.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/141969-16","18","30.000","03-03-2025","1 +
                          1","70 m²","1
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kağıthane Nurtepe'de Metroya 1 Dk Eşyalı 1+1 Daire","İstanbul / Kağıthane / Nurtepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/0/6/5/2/4/4/1740665721-305019-44256025.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/123349-142","54","40.000","27-02-2025","3 +
                          1","120 m²","45
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Art Emlak'tan Bahariye Kadıköy Çarşı Ya Yakın Osmanağa Mh.De 120 M2 3+1 Kombili 2. Kat Balkonlu Aile","İstanbul / Kadıköy / Osmanağa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/1/5/5/2/4/4/5c6f561e-a0cf-4ac2-b91c-70f1a4f972a4.jpg","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-yavuz-selim-kiralik/daire/0-44255308","15","20.000","04-03-2025","3 +
                          1","170 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","3+1 Ara Kat Manzaralı Bahçeli 170m2 Kiralık Daire","İstanbul / Sultanbeyli / Yavuz Selim Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/3/5/5/2/4/4/1740659442-430706-44255308.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/136608-160","17","16.000","27-02-2025","2 +
                          1","85 m²","20
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Talatpaşa Da 2+1 Kiralık Daire","İstanbul / Kağıthane / Talatpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/0/3/5/2/4/4/1740639175-3405762-44253016.jpeg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-mustafa-kemal-pasa-kiralik/daire/134182-138","21","17.000","26-02-2025","2 +
                          1","90 m²","28
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mustafa Kemal Paşa Mah. İstiklal Caddesi Üzerinde Kiralık 2+1 Daire","İstanbul / Avcılar / Mustafa Kemal Paşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/4/0/5/2/4/4/1740575304-044464-44250435.jpeg","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/91457-89","27","17.500","01-03-2025","2 +
                          1","90 m²","30
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ersel'den Gaziosmanpaşa Meydana Yakın 2+1 90 Mm 5. Kat Şehir Manzaralı Kiralık","İstanbul / Gaziosmanpaşa / Sarıgöl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/9/5/4/2/4/4/6329cd61-0370-4f14-94f9-f0974a8b29c2.jpg","",""
"https://www.hepsiemlak.com/istanbul-bayrampasa-yildirim-kiralik/daire/69019-515","32","25.000","27-02-2025","3 +
                          1","135 m²","28
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yıldırım Mah. Geniş Ferah Çift Cephe Arakat 3+1 120 Mt Kiralık Daire","İstanbul / Bayrampaşa / Yıldırım Mah.","https://www.hepsiemlak.com/emlak-ofisi/ebat-gayrimenkul-69019","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/7/6/4/2/4/4/4ad721b0-6d81-42c3-9ed1-c0e2cf98fb05.jpg","Ebat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/0/9/6/0/15eabb51-ff33-46b2-8dbf-58af6f1a5cae.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-mehmet-akif-ersoy-kiralik/daire/136233-464","33","13.500","03-03-2025","2 +
                          1","85 m²","5
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metrobüse Yürümemesafesinde Kiralık Daire","İstanbul / Esenyurt / Mehmet Akif Ersoy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/7/2/4/2/4/4/4496c81f-4a81-4077-936e-82aeaf9e73a1.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/2890-1833","43","80.000","03-03-2025","4 +
                          1","200 m²","23
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Feneryulu Cemil Topuzluda İş Bank Blokları Karşısında Kirakıl 4+1 170 M2 Net Kullanımlı Daire","İstanbul / Kadıköy / Fenerbahçe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/0/4/2/4/4/1740402648-4303489-44240676.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/114809-113","21","24.500","04-03-2025","2 +
                          1","75 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Kiralık Daire Eşyalıdır Taşocağı Caddesi De","İstanbul / Kağıthane / Çağlayan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/3/1/4/2/4/4/1740409361-8078141-44241365.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-zuhuratbaba-kiralik/daire/133258-359","30","35.000","04-03-2025","2 +
                          1","95 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Murat Gayrimenkulden Bakırköyde Kiralık Eşyalı Daire","İstanbul / Bakırköy / Zuhuratbaba Mah.","https://www.hepsiemlak.com/emlak-ofisi/murat-gayrimenkul-133258","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/6/8/3/2/4/4/1740385326-256172-44238647.jpeg","Murat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/2/3/3/1/f37a81d7-46ed-47b1-8bcc-95f07f7a85ff.jpg"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-veliefendi-kiralik/daire/144905-106","25","14.500","04-03-2025","1 +
                          1","80 m²","25
                        Yaşında","Yarı Bodrum","","","","Metrobüse  5 Dakika Ful Eşyalı Düz Giriş","İstanbul / Zeytinburnu / Veliefendi Mah.","https://www.hepsiemlak.com/emlak-ofisi/liya-gayrimenkul-144905","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/3/1/3/2/4/4/1740209974-260433-44231319.jpeg","Liya Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/0/9/4/4/1/d9781aaa-7524-48d1-8e5f-1af676878aa2.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/138934-56","15","15.000","03-03-2025","2 +
                          1","80 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Harmantepe Mahallesinde Kiralık 2+1 Daire","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-danismanlik-138934/senol-duman-3855781","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/7/9/2/2/4/4/1740158293896-44229772.jpg","Derin Gayrimenkul Danışmanlık","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/103070-58","33","25.000","28-02-2025","2 +
                          1","120 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Devran Emlaktan Aşıkveysel Cad Sinde 2+1 120m2 Kiralık Daire","İstanbul / Küçükçekmece / Cumhuriyet Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-fevzi-cakmak-kiralik/daire/138028-191","21","25.000","04-03-2025","1 +
                          1","80 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Essenora Evlerinde Kiralık Daire","İstanbul / Gaziosmanpaşa / Fevzi Çakmak Mah.","","","",""
