id,gender,age,height,weight,bmr,activity_level,tdee
2687,Male,18,191,73,1838.75,Moderately Active,2850.0625
2688,Female,56,176,68,1339.0,Super Active,2544.1
2689,Male,38,175,84,1748.75,Moderately Active,2710.5625
2690,Female,18,170,62,1431.5,Lightly Active,1968.3125
2691,Female,32,166,58,1296.5,Lightly Active,1782.6875
2692,Male,21,173,88,1861.25,Sedentary,2233.5
2693,Female,37,174,70,1441.5,Moderately Active,2234.3250000000003
2694,Female,27,152,65,1304.0,Moderately Active,2021.2
2695,Female,40,176,72,1459.0,Super Active,2772.1
2696,Female,58,176,63,1279.0,Very Active,2206.275
2697,Female,51,161,72,1310.25,Very Active,2260.18125
2698,Female,63,164,58,1129.0,Moderately Active,1749.95
2699,Female,65,187,67,1352.75,Sedentary,1623.3
2700,Female,50,169,53,1175.25,Lightly Active,1615.96875
2701,Male,51,164,94,1715.0,Moderately Active,2658.25
2702,Male,56,166,92,1682.5,Moderately Active,2607.875
2703,Female,27,153,54,1200.25,Sedentary,1440.3
2704,Male,37,170,62,1502.5,Sedentary,1803.0
2705,Female,18,181,54,1420.25,Very Active,2449.93125
2706,Female,30,171,68,1437.75,Moderately Active,2228.5125000000003
2707,Male,18,186,95,2027.5,Moderately Active,3142.625
2708,Female,22,176,78,1609.0,Super Active,3057.1
2709,Female,33,166,56,1271.5,Lightly Active,1748.3125
2710,Female,32,155,53,1177.75,Super Active,2237.725
2711,Female,45,165,57,1215.25,Super Active,2308.975
2712,Male,48,209,99,2061.25,Lightly Active,2834.21875
2713,Female,40,182,76,1536.5,Moderately Active,2381.5750000000003
2714,Female,65,159,55,1057.75,Very Active,1824.61875
2715,Female,62,183,55,1222.75,Lightly Active,1681.28125
2716,Male,60,172,79,1570.0,Sedentary,1884.0
2717,Female,34,163,53,1217.75,Moderately Active,1887.5125
2718,Male,51,207,70,1743.75,Lightly Active,2397.65625
2719,Male,30,197,64,1726.25,Lightly Active,2373.59375
2720,Female,31,172,52,1279.0,Lightly Active,1758.625
2721,Female,28,189,59,1470.25,Very Active,2536.18125
2722,Male,45,204,67,1725.0,Super Active,3277.5
2723,Female,59,155,55,1062.75,Super Active,2019.225
2724,Male,49,195,61,1588.75,Lightly Active,2184.53125
2725,Male,52,161,94,1691.25,Lightly Active,2325.46875
2726,Female,48,184,59,1339.0,Super Active,2544.1
2727,Female,34,174,58,1336.5,Very Active,2305.4625
2728,Male,64,208,64,1625.0,Moderately Active,2518.75
2729,Male,26,167,75,1668.75,Super Active,3170.625
2730,Male,27,174,70,1657.5,Lightly Active,2279.0625
2731,Male,25,200,78,1910.0,Very Active,3294.75
2732,Female,38,166,78,1466.5,Very Active,2529.7125
2733,Female,30,151,77,1402.75,Lightly Active,1928.78125
2734,Female,22,180,60,1454.0,Sedentary,1744.8
2735,Female,23,168,77,1544.0,Very Active,2663.4
2736,Female,47,181,61,1345.25,Super Active,2555.975
2737,Male,48,186,85,1777.5,Sedentary,2133.0
2738,Female,34,190,68,1536.5,Moderately Active,2381.5750000000003
2739,Female,28,157,59,1270.25,Super Active,2413.475
2740,Female,37,190,56,1401.5,Lightly Active,1927.0625
2741,Female,65,189,56,1255.25,Sedentary,1506.3
2742,Female,26,188,67,1554.0,Super Active,2952.6
2743,Male,19,169,98,1946.25,Very Active,3357.28125
2744,Male,54,197,64,1606.25,Lightly Active,2208.59375
2745,Male,18,203,67,1853.75,Sedentary,2224.5
2746,Female,21,151,63,1307.75,Very Active,2255.86875
2747,Male,53,172,64,1455.0,Lightly Active,2000.625
2748,Male,42,207,72,1808.75,Lightly Active,2487.03125
2749,Female,20,168,79,1579.0,Sedentary,1894.8
2750,Female,26,190,58,1476.5,Sedentary,1771.8
2751,Female,39,151,59,1177.75,Sedentary,1413.3
2752,Male,40,193,96,1971.25,Super Active,3745.375
2753,Male,29,190,85,1897.5,Lightly Active,2609.0625
2754,Female,27,168,66,1414.0,Moderately Active,2191.7000000000003
2755,Female,51,165,64,1255.25,Very Active,2165.30625
2756,Male,60,197,91,1846.25,Sedentary,2215.5
2757,Male,27,192,97,2040.0,Lightly Active,2805.0
2758,Female,47,163,76,1382.75,Very Active,2385.24375
2759,Female,39,150,71,1291.5,Moderately Active,2001.825
2760,Male,23,171,92,1878.75,Very Active,3240.84375
2761,Female,19,171,59,1402.75,Moderately Active,2174.2625000000003
2762,Male,47,168,78,1600.0,Sedentary,1920.0
2763,Male,19,169,74,1706.25,Super Active,3241.875
2764,Male,49,176,94,1800.0,Moderately Active,2790.0
2765,Male,59,209,67,1686.25,Sedentary,2023.5
2766,Female,33,189,51,1365.25,Very Active,2355.05625
2767,Female,29,188,52,1389.0,Very Active,2396.025
2768,Male,18,200,81,1975.0,Very Active,3406.875
2769,Male,25,169,76,1696.25,Super Active,3222.875
2770,Male,65,171,75,1498.75,Lightly Active,2060.78125
2771,Male,30,174,60,1542.5,Moderately Active,2390.875
2772,Male,32,190,62,1652.5,Lightly Active,2272.1875
2773,Female,61,170,68,1276.5,Very Active,2201.9625
2774,Female,25,156,67,1359.0,Super Active,2582.1
2775,Female,27,153,72,1380.25,Sedentary,1656.3
2776,Female,63,161,50,1030.25,Super Active,1957.475
2777,Male,22,160,86,1755.0,Lightly Active,2413.125
2778,Male,36,203,81,1903.75,Very Active,3283.96875
2779,Male,64,193,65,1541.25,Moderately Active,2388.9375
2780,Male,55,206,97,1987.5,Super Active,3776.25
2781,Male,28,176,100,1965.0,Lightly Active,2701.875
2782,Female,60,180,65,1314.0,Lightly Active,1806.75
2783,Male,37,197,65,1701.25,Sedentary,2041.5
2784,Female,37,158,70,1341.5,Moderately Active,2079.3250000000003
2785,Female,38,154,78,1391.5,Lightly Active,1913.3125
2786,Female,35,157,52,1165.25,Moderately Active,1806.1375
2787,Female,27,170,74,1506.5,Very Active,2598.7125
2788,Male,51,185,90,1806.25,Super Active,3431.875
2789,Female,43,165,74,1395.25,Lightly Active,1918.46875
2790,Female,47,167,73,1377.75,Very Active,2376.61875
2791,Female,26,177,62,1435.25,Sedentary,1722.3
2792,Male,63,192,90,1790.0,Moderately Active,2774.5
2793,Male,48,160,83,1595.0,Very Active,2751.375
2794,Male,59,165,72,1461.25,Moderately Active,2264.9375
2795,Female,21,189,56,1475.25,Moderately Active,2286.6375000000003
2796,Female,23,165,51,1265.25,Lightly Active,1739.71875
2797,Male,31,164,100,1875.0,Moderately Active,2906.25
2798,Female,21,150,77,1441.5,Very Active,2486.5875
2799,Male,43,200,88,1920.0,Sedentary,2304.0
2800,Male,64,210,90,1897.5,Lightly Active,2609.0625
2801,Female,65,151,75,1207.75,Super Active,2294.725
2802,Female,56,181,60,1290.25,Sedentary,1548.3
2803,Female,34,168,66,1379.0,Very Active,2378.775
2804,Female,36,154,52,1141.5,Lightly Active,1569.5625
2805,Male,23,161,86,1756.25,Moderately Active,2722.1875
2806,Male,46,163,93,1723.75,Sedentary,2068.5
2807,Male,28,186,73,1757.5,Lightly Active,2416.5625
2808,Male,33,209,66,1806.25,Super Active,3431.875
2809,Male,47,169,96,1786.25,Super Active,3393.875
2810,Female,42,157,74,1350.25,Super Active,2565.475
2811,Male,57,203,69,1678.75,Lightly Active,2308.28125
2812,Male,28,161,88,1751.25,Sedentary,2101.5
2813,Male,24,185,75,1791.25,Moderately Active,2776.4375
2814,Female,43,174,73,1441.5,Sedentary,1729.8
2815,Female,39,171,68,1392.75,Moderately Active,2158.7625000000003
2816,Female,42,182,57,1336.5,Sedentary,1603.8
2817,Female,36,186,76,1581.5,Sedentary,1897.8
2818,Male,48,199,92,1928.75,Lightly Active,2652.03125
2819,Male,43,184,88,1820.0,Super Active,3458.0
2820,Female,59,155,53,1042.75,Super Active,1981.225
2821,Female,58,164,71,1284.0,Super Active,2439.6
2822,Male,53,167,65,1433.75,Super Active,2724.125
2823,Male,40,180,61,1540.0,Sedentary,1848.0
2824,Female,64,183,67,1332.75,Super Active,2532.225
2825,Female,30,163,51,1217.75,Sedentary,1461.3
2826,Female,42,178,60,1341.5,Moderately Active,2079.3250000000003
2827,Female,19,165,54,1315.25,Very Active,2268.80625
2828,Male,19,204,82,2005.0,Very Active,3458.625
2829,Male,33,186,66,1662.5,Moderately Active,2576.875
2830,Male,26,199,90,2018.75,Sedentary,2422.5
2831,Female,45,153,80,1370.25,Super Active,2603.475
2832,Female,30,161,52,1215.25,Lightly Active,1670.96875
2833,Male,52,189,61,1536.25,Sedentary,1843.5
2834,Male,58,168,99,1755.0,Sedentary,2106.0
2835,Male,30,204,70,1830.0,Moderately Active,2836.5
2836,Male,48,194,96,1937.5,Moderately Active,3003.125
2837,Female,38,177,52,1275.25,Lightly Active,1753.46875
2838,Male,49,201,83,1846.25,Super Active,3507.875
2839,Male,51,164,78,1555.0,Very Active,2682.375
2840,Male,25,186,64,1682.5,Super Active,3196.75
2841,Male,58,165,88,1626.25,Super Active,3089.875
2842,Male,65,191,98,1853.75,Sedentary,2224.5
2843,Male,19,167,61,1563.75,Lightly Active,2150.15625
2844,Male,55,198,76,1727.5,Sedentary,2073.0
2845,Female,49,157,75,1325.25,Moderately Active,2054.1375000000003
2846,Female,57,167,55,1147.75,Very Active,1979.86875
2847,Female,45,184,60,1364.0,Lightly Active,1875.5
2848,Female,54,172,57,1214.0,Lightly Active,1669.25
2849,Male,58,201,91,1881.25,Super Active,3574.375
2850,Female,18,190,79,1726.5,Sedentary,2071.7999999999997
2851,Female,58,187,60,1317.75,Super Active,2503.725
2852,Male,27,191,69,1753.75,Super Active,3332.125
2853,Male,21,198,84,1977.5,Lightly Active,2719.0625
2854,Female,52,175,61,1282.75,Very Active,2212.74375
2855,Female,27,185,67,1530.25,Moderately Active,2371.8875000000003
2856,Male,64,202,92,1867.5,Super Active,3548.25
2857,Female,28,179,62,1437.75,Very Active,2480.11875
2858,Male,31,172,85,1775.0,Super Active,3372.5
2859,Male,55,174,67,1487.5,Very Active,2565.9375
2860,Male,29,177,97,1936.25,Sedentary,2323.5
2861,Male,62,198,85,1782.5,Moderately Active,2762.875
2862,Female,34,186,61,1441.5,Lightly Active,1982.0625
2863,Male,33,170,87,1772.5,Sedentary,2127.0
2864,Male,52,191,66,1598.75,Super Active,3037.625
2865,Female,19,173,61,1435.25,Super Active,2726.975
2866,Male,28,179,61,1593.75,Moderately Active,2470.3125
2867,Female,58,179,70,1367.75,Moderately Active,2120.0125000000003
2868,Female,20,164,64,1404.0,Moderately Active,2176.2000000000003
2869,Female,46,184,51,1269.0,Super Active,2411.1
2870,Male,35,210,67,1812.5,Super Active,3443.75
2871,Female,37,173,60,1335.25,Lightly Active,1835.96875
2872,Female,64,157,73,1230.25,Moderately Active,1906.8875
2873,Male,31,194,98,2042.5,Very Active,3523.3125
2874,Female,51,190,54,1311.5,Lightly Active,1803.3125
2875,Female,48,175,72,1412.75,Very Active,2436.99375
2876,Female,57,173,55,1185.25,Sedentary,1422.3
2877,Female,59,171,68,1292.75,Moderately Active,2003.7625
2878,Female,35,154,79,1416.5,Lightly Active,1947.6875
2879,Male,47,176,93,1800.0,Lightly Active,2475.0
2880,Female,42,185,56,1345.25,Sedentary,1614.3
2881,Female,36,186,61,1431.5,Sedentary,1717.8
2882,Male,25,171,82,1768.75,Sedentary,2122.5
2883,Male,45,175,77,1643.75,Lightly Active,2260.15625
2884,Male,25,163,83,1728.75,Super Active,3284.625
2885,Female,48,157,69,1270.25,Very Active,2191.18125
2886,Male,20,193,97,2081.25,Very Active,3590.15625
2887,Female,20,168,71,1499.0,Sedentary,1798.8
2888,Female,61,180,59,1249.0,Super Active,2373.1
2889,Male,39,170,91,1782.5,Super Active,3386.75
2890,Male,34,172,78,1690.0,Sedentary,2028.0
2891,Female,53,186,50,1236.5,Moderately Active,1916.575
2892,Male,34,184,61,1595.0,Lightly Active,2193.125
2893,Female,31,182,72,1541.5,Moderately Active,2389.3250000000003
2894,Male,26,169,98,1911.25,Super Active,3631.375
2895,Male,47,183,86,1773.75,Sedentary,2128.5
2896,Male,38,160,73,1545.0,Lightly Active,2124.375
2897,Female,29,172,55,1319.0,Very Active,2275.275
2898,Male,54,187,67,1573.75,Super Active,2990.125
2899,Female,49,154,64,1196.5,Lightly Active,1645.1875
2900,Female,28,157,63,1310.25,Lightly Active,1801.59375
2901,Female,37,166,74,1431.5,Moderately Active,2218.8250000000003
2902,Female,52,150,52,1036.5,Very Active,1787.9625
2903,Male,64,162,86,1557.5,Moderately Active,2414.125
2904,Female,63,184,68,1354.0,Moderately Active,2098.7000000000003
2905,Female,28,163,55,1267.75,Moderately Active,1965.0125
2906,Male,25,190,77,1837.5,Moderately Active,2848.125
2907,Female,21,159,58,1307.75,Super Active,2484.725
2908,Male,44,178,67,1567.5,Very Active,2703.9375
2909,Female,61,182,62,1291.5,Moderately Active,2001.825
2910,Male,57,165,96,1711.25,Super Active,3251.375
2911,Female,55,183,61,1317.75,Super Active,2503.725
2912,Male,64,162,76,1457.5,Lightly Active,2004.0625
2913,Female,47,165,71,1345.25,Lightly Active,1849.71875
2914,Female,61,157,53,1045.25,Sedentary,1254.3
2915,Male,65,203,100,1948.75,Super Active,3702.625
2916,Male,65,189,100,1861.25,Sedentary,2233.5
2917,Male,44,205,68,1746.25,Super Active,3317.875
2918,Male,38,178,86,1787.5,Moderately Active,2770.625
2919,Female,37,160,61,1264.0,Moderately Active,1959.2
2920,Female,21,160,72,1454.0,Sedentary,1744.8
2921,Male,28,166,71,1612.5,Moderately Active,2499.375
2922,Female,30,170,56,1311.5,Moderately Active,2032.825
2923,Male,26,196,96,2060.0,Lightly Active,2832.5
2924,Male,21,209,98,2186.25,Moderately Active,3388.6875
2925,Female,29,189,76,1635.25,Lightly Active,2248.46875
2926,Female,26,187,59,1467.75,Very Active,2531.86875
2927,Female,30,179,58,1387.75,Super Active,2636.725
2928,Female,65,182,51,1161.5,Lightly Active,1597.0625
2929,Female,43,170,54,1226.5,Lightly Active,1686.4375
2930,Female,55,151,59,1097.75,Lightly Active,1509.40625
2931,Female,59,162,74,1296.5,Super Active,2463.35
2932,Male,30,165,69,1576.25,Super Active,2994.875
2933,Male,56,177,88,1711.25,Super Active,3251.375
2934,Male,45,199,99,2013.75,Moderately Active,3121.3125
2935,Male,36,180,89,1840.0,Lightly Active,2530.0
2936,Male,41,174,61,1497.5,Super Active,2845.25
2937,Female,36,178,76,1531.5,Very Active,2641.8375
2938,Male,30,161,87,1731.25,Super Active,3289.375
2939,Male,30,200,91,2015.0,Sedentary,2418.0
2940,Male,45,199,83,1853.75,Sedentary,2224.5
2941,Male,19,163,97,1898.75,Lightly Active,2610.78125
2942,Male,27,191,73,1793.75,Lightly Active,2466.40625
2943,Male,39,161,84,1656.25,Lightly Active,2277.34375
2944,Male,30,205,84,1976.25,Moderately Active,3063.1875
2945,Female,26,152,80,1459.0,Sedentary,1750.8
2946,Female,50,151,75,1282.75,Sedentary,1539.3
2947,Male,31,193,91,1966.25,Lightly Active,2703.59375
2948,Female,65,180,76,1399.0,Sedentary,1678.8
2949,Female,37,157,64,1275.25,Sedentary,1530.3
2950,Female,32,151,57,1192.75,Moderately Active,1848.7625
2951,Female,49,171,77,1432.75,Very Active,2471.49375
2952,Male,50,177,92,1781.25,Lightly Active,2449.21875
2953,Female,34,156,76,1404.0,Very Active,2421.9
2954,Female,41,169,78,1470.25,Very Active,2536.18125
2955,Female,47,177,55,1260.25,Moderately Active,1953.3875
2956,Male,30,204,92,2050.0,Sedentary,2460.0
2957,Male,64,179,63,1433.75,Lightly Active,1971.40625
2958,Male,65,180,89,1695.0,Super Active,3220.5
2959,Male,33,182,74,1717.5,Very Active,2962.6875
2960,Male,19,189,88,1971.25,Very Active,3400.40625
2961,Male,34,184,87,1855.0,Moderately Active,2875.25
2962,Male,49,190,91,1857.5,Very Active,3204.1875
2963,Female,60,170,70,1301.5,Very Active,2245.0875
2964,Female,25,186,75,1626.5,Very Active,2805.7125
2965,Female,20,172,52,1334.0,Moderately Active,2067.7000000000003
2966,Male,29,178,71,1682.5,Sedentary,2019.0
2967,Male,37,200,62,1690.0,Very Active,2915.25
2968,Male,33,185,74,1736.25,Lightly Active,2387.34375
2969,Male,31,187,69,1708.75,Very Active,2947.59375
2970,Male,33,163,81,1668.75,Very Active,2878.59375
2971,Female,60,173,76,1380.25,Lightly Active,1897.84375
2972,Female,50,156,50,1064.0,Moderately Active,1649.2
2973,Male,47,210,75,1832.5,Super Active,3481.75
2974,Male,29,169,75,1666.25,Lightly Active,2291.09375
2975,Male,32,197,73,1806.25,Super Active,3431.875
2976,Male,35,207,65,1773.75,Sedentary,2128.5
2977,Female,45,168,67,1334.0,Sedentary,1600.8
2978,Male,40,204,90,1980.0,Very Active,3415.5
2979,Male,31,168,69,1590.0,Very Active,2742.75
2980,Male,47,198,79,1797.5,Moderately Active,2786.125
2981,Male,50,195,68,1653.75,Super Active,3142.125
2982,Female,62,184,51,1189.0,Sedentary,1426.8
2983,Male,32,195,98,2043.75,Sedentary,2452.5
2984,Male,24,178,61,1607.5,Very Active,2772.9375
2985,Female,32,168,59,1319.0,Very Active,2275.275
2986,Female,59,168,66,1254.0,Moderately Active,1943.7
2987,Female,63,172,56,1159.0,Very Active,1999.275
2988,Male,55,184,70,1580.0,Very Active,2725.5
2989,Male,63,195,96,1868.75,Moderately Active,2896.5625
2990,Female,61,183,71,1387.75,Very Active,2393.86875
2991,Female,28,188,73,1604.0,Very Active,2766.9
2992,Female,46,156,75,1334.0,Very Active,2301.15
2993,Female,48,176,50,1199.0,Super Active,2278.1
2994,Female,42,172,77,1474.0,Sedentary,1768.8
2995,Female,41,187,50,1302.75,Lightly Active,1791.28125
2996,Male,36,176,94,1865.0,Sedentary,2238.0
2997,Male,19,177,91,1926.25,Super Active,3659.875
2998,Male,39,202,78,1852.5,Lightly Active,2547.1875
2999,Female,37,186,72,1536.5,Sedentary,1843.8
3000,Female,50,152,75,1289.0,Moderately Active,1997.95
3001,Female,25,151,74,1397.75,Super Active,2655.725
3002,Female,42,171,59,1287.75,Moderately Active,1996.0125
3003,Female,63,155,70,1192.75,Moderately Active,1848.7625
3004,Female,26,188,50,1384.0,Sedentary,1660.8
3005,Male,51,209,66,1716.25,Lightly Active,2359.84375
3006,Male,40,175,91,1808.75,Very Active,3120.09375
3007,Female,22,173,71,1520.25,Very Active,2622.43125
3008,Male,42,210,85,1957.5,Super Active,3719.25
3009,Female,25,166,51,1261.5,Moderately Active,1955.325
3010,Male,33,189,82,1841.25,Super Active,3498.375
3011,Female,65,168,52,1084.0,Sedentary,1300.8
3012,Female,62,158,79,1306.5,Moderately Active,2025.075
3013,Male,32,207,90,2038.75,Very Active,3516.84375
3014,Male,18,182,65,1702.5,Sedentary,2043.0
3015,Female,39,180,80,1569.0,Sedentary,1882.8
3016,Female,20,166,67,1446.5,Super Active,2748.35
3017,Male,55,205,71,1721.25,Super Active,3270.375
3018,Male,31,162,76,1622.5,Lightly Active,2230.9375
3019,Female,53,179,58,1272.75,Very Active,2195.49375
3020,Male,35,196,62,1675.0,Very Active,2889.375
3021,Female,64,175,78,1392.75,Super Active,2646.225
3022,Female,58,175,51,1152.75,Very Active,1988.49375
3023,Female,35,160,76,1424.0,Very Active,2456.4
3024,Female,20,169,65,1445.25,Sedentary,1734.3
3025,Male,27,174,95,1907.5,Moderately Active,2956.625
3026,Male,56,181,86,1716.25,Moderately Active,2660.1875
3027,Male,64,200,81,1745.0,Lightly Active,2399.375
3028,Male,18,186,61,1687.5,Moderately Active,2615.625
3029,Male,44,196,66,1670.0,Very Active,2880.75
3030,Male,44,191,75,1728.75,Sedentary,2074.5
3031,Male,28,204,83,1970.0,Moderately Active,3053.5
3032,Female,22,151,71,1382.75,Very Active,2385.24375
3033,Male,24,187,60,1653.75,Very Active,2852.71875
3034,Male,36,187,86,1853.75,Super Active,3522.125
3035,Female,46,156,73,1314.0,Super Active,2496.6
3036,Male,32,179,66,1623.75,Moderately Active,2516.8125
3037,Male,52,184,64,1535.0,Super Active,2916.5
3038,Female,64,170,50,1081.5,Very Active,1865.5875
3039,Male,54,173,86,1676.25,Very Active,2891.53125
3040,Male,29,181,69,1681.25,Super Active,3194.375
3041,Male,47,185,84,1766.25,Sedentary,2119.5
3042,Female,37,177,67,1430.25,Super Active,2717.475
3043,Male,54,170,66,1457.5,Sedentary,1749.0
3044,Male,20,166,90,1842.5,Super Active,3500.75
3045,Female,26,174,61,1406.5,Very Active,2426.2125
3046,Male,58,177,70,1521.25,Very Active,2624.15625
3047,Female,56,186,54,1261.5,Super Active,2396.85
3048,Female,43,187,56,1352.75,Lightly Active,1860.03125
3049,Male,19,197,90,2041.25,Sedentary,2449.5
3050,Female,40,186,73,1531.5,Lightly Active,2105.8125
3051,Female,40,186,62,1421.5,Very Active,2452.0875
3052,Male,38,175,62,1528.75,Sedentary,1834.5
3053,Female,33,167,55,1267.75,Super Active,2408.725
